exposed,infected,n_general_tested,n_infected_tested,n_neighbors_tested,n_neighbors_traced,quarantined,recovered,susceptible,test_rate,step,day
4,2,0,0,0,0,0,5867,4127,0.0,456,91.2
4,1,0,0,0,0,0,5868,4127,0.0,457,91.4
4,1,0,0,0,0,0,5868,4127,0.0,458,91.6
4,0,0,0,0,0,0,5869,4127,0.0,459,91.8
3,1,0,0,0,0,0,5869,4127,0.0,460,92.0
3,1,0,0,0,0,0,5869,4127,0.0,461,92.2
3,1,0,0,0,0,0,5869,4127,0.0,462,92.4
2,2,0,0,0,0,0,5869,4127,0.0,463,92.6
2,2,0,0,0,0,0,5869,4127,0.0,464,92.8
2,2,0,0,0,0,0,5869,4127,0.0,465,93.0
2,2,0,0,0,0,0,5869,4127,0.0,466,93.2
2,2,0,0,0,0,0,5869,4127,0.0,467,93.4
2,2,0,0,0,0,0,5869,4127,0.0,468,93.6
2,2,0,0,0,0,0,5869,4127,0.0,469,93.8
2,2,0,0,0,0,0,5869,4127,0.0,470,94.0
2,2,0,0,0,0,0,5869,4127,0.0,471,94.2
2,2,0,0,0,0,0,5869,4127,0.0,472,94.4
2,2,0,0,0,0,0,5869,4127,0.0,473,94.6
2,2,0,0,0,0,0,5869,4127,0.0,474,94.8
2,2,0,0,0,0,0,5869,4127,0.0,475,95.0
2,2,0,0,0,0,0,5869,4127,0.0,476,95.2
2,2,0,0,0,0,0,5869,4127,0.0,477,95.4
2,2,0,0,0,0,0,5869,4127,0.0,478,95.6
2,2,0,0,0,0,0,5869,4127,0.0,479,95.8
2,1,0,0,0,0,0,5870,4127,0.0,480,96.0
1,2,0,0,0,0,0,5870,4127,0.0,481,96.2
1,2,0,0,0,0,0,5870,4127,0.0,482,96.4
1,2,0,0,0,0,0,5870,4127,0.0,483,96.6
1,2,0,0,0,0,0,5870,4127,0.0,484,96.8
1,2,0,0,0,0,0,5870,4127,0.0,485,97.0
0,3,0,0,0,0,0,5870,4127,0.0,486,97.2
1,3,0,0,0,0,0,5870,4126,0.0,487,97.4
1,3,0,0,0,0,0,5870,4126,0.0,488,97.6
1,3,0,0,0,0,0,5870,4126,0.0,489,97.8
1,3,0,0,0,0,0,5870,4126,0.0,490,98.0
2,3,0,0,0,0,0,5870,4125,0.0,491,98.2
2,3,0,0,0,0,0,5870,4125,0.0,492,98.4
2,3,0,0,0,0,0,5870,4125,0.0,493,98.6
2,3,0,0,0,0,0,5870,4125,0.0,494,98.8
2,3,0,0,0,0,0,5870,4125,0.0,495,99.0
2,2,0,0,0,0,0,5871,4125,0.0,496,99.2
2,1,0,0,0,0,0,5872,4125,0.0,497,99.4
2,1,0,0,0,0,0,5872,4125,0.0,498,99.6
2,1,0,0,0,0,0,5872,4125,0.0,499,99.8
2,1,0,0,0,0,0,5872,4125,0.0,500,100.0
2,1,0,0,0,0,0,5872,4125,0.0,501,100.2
2,1,0,0,0,0,0,5872,4125,0.0,502,100.4
2,1,0,0,0,0,0,5872,4125,0.0,503,100.6
1,1,0,0,0,0,0,5873,4125,0.0,504,100.8
1,1,0,0,0,0,0,5873,4125,0.0,505,101.0
1,1,0,0,0,0,0,5873,4125,0.0,506,101.2
1,1,0,0,0,0,0,5873,4125,0.0,507,101.4
1,1,0,0,0,0,0,5873,4125,0.0,508,101.6
1,1,0,0,0,0,0,5873,4125,0.0,509,101.8
1,1,0,0,0,0,0,5873,4125,0.0,510,102.0
2,1,0,0,0,0,0,5873,4124,0.0,511,102.2
2,1,0,0,0,0,0,5873,4124,0.0,512,102.4
1,2,0,0,0,0,0,5873,4124,0.0,513,102.6
1,2,0,0,0,0,0,5873,4124,0.0,514,102.8
1,2,0,0,0,0,0,5873,4124,0.0,515,103.0
1,2,0,0,0,0,0,5873,4124,0.0,516,103.2
1,2,0,0,0,0,0,5873,4124,0.0,517,103.4
1,2,0,0,0,0,0,5873,4124,0.0,518,103.6
1,2,0,0,0,0,0,5873,4124,0.0,519,103.8
1,2,0,0,0,0,0,5873,4124,0.0,520,104.0
1,2,0,0,0,0,0,5873,4124,0.0,521,104.2
1,2,0,0,0,0,0,5873,4124,0.0,522,104.4
1,2,0,0,0,0,0,5873,4124,0.0,523,104.6
1,2,0,0,0,0,0,5873,4124,0.0,524,104.8
1,2,0,0,0,0,0,5873,4124,0.0,525,105.0
1,2,0,0,0,0,0,5873,4124,0.0,526,105.2
1,1,0,0,0,0,0,5874,4124,0.0,527,105.4
1,1,0,0,0,0,0,5874,4124,0.0,528,105.6
1,1,0,0,0,0,0,5874,4124,0.0,529,105.8
1,1,0,0,0,0,0,5874,4124,0.0,530,106.0
0,2,0,0,0,0,0,5874,4124,0.0,531,106.2
0,2,0,0,0,0,0,5874,4124,0.0,532,106.4
0,1,0,0,0,0,0,5875,4124,0.0,533,106.6
0,1,0,0,0,0,0,5875,4124,0.0,534,106.8
0,1,0,0,0,0,0,5875,4124,0.0,535,107.0
0,1,0,0,0,0,0,5875,4124,0.0,536,107.2
0,1,0,0,0,0,0,5875,4124,0.0,537,107.4
0,1,0,0,0,0,0,5875,4124,0.0,538,107.6
0,1,0,0,0,0,0,5875,4124,0.0,539,107.8
0,1,0,0,0,0,0,5875,4124,0.0,540,108.0
0,1,0,0,0,0,0,5875,4124,0.0,541,108.2
0,1,0,0,0,0,0,5875,4124,0.0,542,108.4
0,1,0,0,0,0,0,5875,4124,0.0,543,108.6
0,1,0,0,0,0,0,5875,4124,0.0,544,108.8
0,1,0,0,0,0,0,5875,4124,0.0,545,109.0
0,1,0,0,0,0,0,5875,4124,0.0,546,109.2
0,0,0,0,0,0,0,5876,4124,0.0,547,109.4
